Invoice_ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating;;;;;;;;;;;;;;;;;;
75016718428,2,2,1,74.69,7,261415,5489715,152019,0,547222222222222,522.83,261415,9.1;;;;;;Invoice_ID;Branch;Customer type;1;Unit price;Quantity;Tax 5%;Total;Date;Time;cogs;gross income;Rating
53316615566,2,1,1,51.07,7,178745,3753645,1122019,0,4875,357.49,178745,7;;;;;;15210314217;1;1;1;11.28;9;5.076;106.596;3172019;11:55;101.52;5.076;4.3
12413111458,2,2,2,79.59,3,119385,2507085,182019,0,604166666666667,238.77,119385,6.6;;;;;;53316615566;2;1;1;51.07;7;178.745;3.753.645;1122019;11:42;357.49;178.745;7
17617811170,1,2,2,33.81,3,50715,1065015,1262019,0,632638888888889,101.43,50715,7.3;;;;;;12413111458;2;2;2;79.59;3;119.385;2.507.085;182019;14:30;238.77;119.385;6.6
36115910574,3,2,1,90.53,8,36212,760452,3152019,0,616666666666667,724.24,36212,6.5;;;;;;17617811170;1;2;2;33.81;3;50.715;1.065.015;1262019;15:11;101.43;50.715;7.3
10118114070,2,2,2,62.82,2,6282,131922,1172019,0,525,125.64,6282,4.9;;;;;;36115910574;3;2;1;90.53;8;36.212;760.452;3152019;14:48;724.24;36.212;6.5
63113411880,3,2,2,24.31,3,36465,765765,182019,0,797916666666667,72.93,36465,4.3;;;;;;10118114070;2;2;2;62.82;2;6.282;131.922;1172019;12:36;125.64;6.282;4.9
85218212749,3,1,2,64.59,4,12918,271278,162019,0,565972222222222,258.36,12918,9.3;;;;;;63113411880;3;2;2;24.31;3;36.465;765.765;182019;19:09;72.93;36.465;4.3
87311416353,1,2,2,24.82,7,8687,182427,2162019,0,439583333333333,173.74,8687,7.1;;;;;;85218212749;3;1;2;64.59;4;12.918;271.278;162019;13:35;258.36;12.918;9.3
58416614073,1,1,1,56.5,1,2825,59325,3132019,0,65625,56.5,2825,9.6;;;;;;87311416353;1;2;2;24.82;7;8.687;182.427;2162019;10:33;173.74;8.687;7.1
54415519589,3,2,2,21.43,10,10715,225015,1282019,0,49375,214.3,10715,6.2;;;;;;58416614073;1;1;1;56.5;1;2.825;59.325;3132019;15:45;56.5;2.825;9.6
16611912553,2,2,2,89.06,6,26718,561078,1182019,0,726388888888889,534.36,26718,9.9;;;;;;54415519589;3;2;2;21.43;10;10.715;225.015;1282019;11:51;214.3;10.715;6.2
73718815876,1,2,2,23.29,4,4658,97818,3192019,0,494444444444444,93.16,4658,5.9;;;;;;16611912553;2;2;2;89.06;6;26.718;561.078;1182019;17:26;534.36;26.718;9.9
15418717367,1,1,2,65.26,8,26104,548184,3152019,0,586111111111111,522.08,26104,6.3;;;;;;73718815876;1;2;2;23.29;4;4.658;97.818;3192019;11:52;93.16;4.658;5.9
88515610389,3,2,2,52.35,1,26175,549675,2122019,0,742361111111111,52.35,26175,4;;;;;;15418717367;1;1;2;65.26;8;26.104;548.184;3152019;14:04;522.08;26.104;6.3
60810513804,3,2,1,39.75,1,19875,417375,2252019,0,846527777777778,39.75,19875,6.1;;;;;;88515610389;3;2;2;52.35;1;26.175;549.675;2122019;17:49;52.35;26.175;4
44816113783,2,1,1,90.02,8,36008,756168,3212019,0,672222222222222,720.16,36008,4.5;;;;;;60810513804;3;2;1;39.75;1;19.875;417.375;2252019;20:19;39.75;19.875;6.1
76114910439,1,2,1,12.1,8,4.84,101.64,1192019,0,428472222222222,96.8,4.84,8.6;;;;;;44816113783;2;1;1;90.02;8;36.008;756.168;3212019;16:08;720.16;36.008;4.5
49019510021,2,2,1,33.21,10,16605,348705,182019,0,600694444444444,332.1,16605,6;;;;;;76114910439;1;2;1;12.1;8;4.84;101.64;1192019;10:17;96.8;4.84;8.6
11513817388,2,2,2,10.18,8,4072,85512,3302019,0,535416666666667,81.44,4072,9.5;;;;;;49019510021;2;2;1;33.21;10;16.605;348.705;182019;14:25;332.1;16.605;6
31111316971,3,2,1,31.99,10,15995,335895,2202019,0,6375,319.9,15995,9.9;;;;;;11513817388;2;2;2;10.18;8;4.072;85.512;3302019;12:51;81.44;4.072;9.5
29115516563,2,2,1,34.42,6,10326,216846,3302019,0,53125,206.52,10326,7.5;;;;;;31111316971;3;2;1;31.99;10;15.995;335.895;2202019;15:18;319.9;15.995;9.9
54814813156,1,2,2,83.34,2,8334,175014,3192019,0,567361111111111,166.68,8334,7.6;;;;;;29115516563;2;2;1;34.42;6;10.326;216.846;3302019;12:45;206.52;10.326;7.5
46019315834,1,1,2,45.58,7,15953,335013,1132019,0,41875,319.06,15953,5;;;;;;54814813156;1;2;2;83.34;2;8.334;175.014;3192019;13:37;166.68;8.334;7.6
32518914209,1,2,1,87.9,1,4395,92295,252019,0,820833333333333,87.9,4395,6.7;;;;;;46019315834;1;1;2;45.58;7;15.953;335.013;1132019;10:03;319.06;15.953;5
88418016021,1,2,1,73.47,10,36735,771435,3232019,0,551388888888889,734.7,36735,9.5;;;;;;32518914209;1;2;1;87.9;1;4.395;92.295;252019;19:42;87.9;4.395;6.7
13717418729,1,1,2,12.19,8,4876,102396,3132019,0,532638888888889,97.52,4876,6.8;;;;;;88418016021;1;2;1;73.47;10;36.735;771.435;3232019;13:14;734.7;36.735;9.5
88014615796,3,2,1,76.92,10,38.46,807.66,3172019,0,828472222222222,769.2,38.46,5.6;;;;;;13717418729;1;1;2;12.19;8;4.876;102.396;3132019;12:47;97.52;4.876;6.8
38917012397,1,1,1,83.66,5,20915,439215,2212019,0,434722222222222,418.3,20915,7.2;;;;;;88014615796;3;2;1;76.92;10;38.46;807.66;3172019;19:53;769.2;38.46;5.6
11413515271,3,1,1,57.91,8,23164,486444,272019,0,629166666666667,463.28,23164,8.1;;;;;;38917012397;1;1;1;83.66;5;20.915;439.215;2212019;10:26;418.3;20.915;7.2
60717616216,2,2,2,92.49,5,231225,4855725,322019,0,690972222222222,462.45,231225,8.6;;;;;;11413515271;3;1;1;57.91;8;23.164;486.444;272019;15:06;463.28;23.164;8.1
71512011673,3,1,2,28.38,5,7095,148995,362019,0,872916666666667,141.9,7095,9.4;;;;;;60717616216;2;2;2;92.49;5;231.225;4.855.725;322019;16:35;462.45;231.225;8.6
81113511094,2,2,2,50.45,6,15135,317835,262019,0,636111111111111,302.7,15135,8.9;;;;;;71512011673;3;1;2;28.38;5;7.095;148.995;362019;20:57;141.9;7.095;9.4
69918811972,2,1,2,99.16,8,39664,832944,1282019,0,740972222222222,793.28,39664,4.2;;;;;;81113511094;2;2;2;50.45;6;15.135;317.835;262019;15:16;302.7;15.135;8.9
78118418059,2,1,1,60.74,7,21259,446439,1182019,0,682638888888889,425.18,21259,5;;;;;;69918811972;2;1;2;99.16;8;39.664;832.944;1282019;17:47;793.28;39.664;4.2
40914916995,3,2,2,47.27,6,14181,297801,252019,0,428472222222222,283.62,14181,8.8;;;;;;78118418059;2;1;1;60.74;7;21.259;446.439;1182019;16:23;425.18;21.259;5
72515410677,3,2,2,85.6,7,29.96,629.16,322019,0,576388888888889,599.2,29.96,5.3;;;;;;40914916995;3;2;2;47.27;6;14.181;297.801;252019;10:17;283.62;14.181;8.8
14610915432,3,2,1,35.04,9,15768,331128,292019,0,803472222222222,315.36,15768,4.6;;;;;;72515410677;3;2;2;85.6;7;29.96;629.16;322019;13:50;599.2;29.96;5.3
37717917592,1,2,2,44.84,9,20178,423738,1142019,0,583333333333333,403.56,20178,7.5;;;;;;14610915432;3;2;1;35.04;9;15.768;331.128;292019;19:17;315.36;15.768;4.6
50911010516,3,1,1,45.97,4,9194,193074,292019,0,501388888888889,183.88,9194,5.1;;;;;;37717917592;1;2;2;44.84;9;20.178;423.738;1142019;14:00;403.56;20.178;7.5
59519419924,2,2,2,27.73,5,69325,1455825,3262019,0,847916666666667,138.65,69325,4.2;;;;;;50911010516;3;1;1;45.97;4;9.194;193.074;292019;12:02;183.88;9.194;5.1
86514119075,1,1,1,11.53,7,40355,847455,1282019,0,732638888888889,80.71,40355,8.1;;;;;;59519419924;2;2;2;27.73;5;69.325;1.455.825;3262019;20:21;138.65;69.325;4.2
54510718534,1,1,1,58.32,2,5832,122472,2142019,0,529166666666667,116.64,5832,6;;;;;;86514119075;1;1;1;11.53;7;40.355;847.455;1282019;17:35;80.71;40.355;8.1
11816211812,3,2,2,78.38,4,15676,329196,3242019,0,747222222222222,313.52,15676,7.9;;;;;;54510718534;1;1;1;58.32;2;5.832;122.472;2142019;12:42;116.64;5.832;6
45014213339,3,1,1,84.61,10,42305,888405,292019,0,790277777777778,846.1,42305,8.8;;;;;;11816211812;3;2;2;78.38;4;15.676;329.196;3242019;17:56;313.52;15.676;7.9
85119813555,3,1,1,82.88,5,20.72,435.12,3242019,0,588888888888889,414.4,20.72,6.6;;;;;;45014213339;3;1;1;84.61;10;42.305;888.405;292019;18:58;846.1;42.305;8.8
18617115196,2,2,1,79.54,2,7954,167034,3272019,0,6875,159.08,7954,6.2;;;;;;85119813555;3;1;1;82.88;5;20.72;435.12;3242019;14:08;414.4;20.72;6.6
62410118356,1,1,1,49.01,10,24505,514605,1272019,0,447222222222222,490.1,24505,4.2;;;;;;18617115196;2;2;1;79.54;2;7.954;167.034;3272019;16:30;159.08;7.954;6.2
31316619943,2,2,1,29.15,3,43725,918225,3272019,0,853472222222222,87.45,43725,7.3;;;;;;62410118356;1;1;1;49.01;10;24.505;514.605;1272019;10:44;490.1;24.505;4.2
15112718496,2,1,1,56.13,4,11226,235746,1192019,0,488194444444444,224.52,11226,8.6;;;;;;31316619943;2;2;1;29.15;3;43.725;918.225;3272019;20:29;87.45;43.725;7.3
45313316436,3,1,2,93.12,8,37248,782208,272019,0,422916666666667,744.96,37248,6.8;;;;;;15112718496;2;1;1;56.13;4;11.226;235.746;1192019;11:43;224.52;11.226;8.6
52215718364,1,2,1,51.34,8,20536,431256,1312019,0,416666666666667,410.72,20536,7.6;;;;;;45313316436;3;1;2;93.12;8;37.248;782.208;272019;10:09;744.96;37.248;6.8
45914512396,1,2,1,99.6,3,14.94,313.74,2252019,0,78125,298.8,14.94,5.8;;;;;;52215718364;1;2;1;51.34;8;20.536;431.256;1312019;10:00;410.72;20.536;7.6
71719614189,1,1,2,35.49,6,10647,223587,222019,0,527777777777778,212.94,10647,4.1;;;;;;45914512396;1;2;1;99.6;3;14.94;313.74;2252019;18:45;298.8;14.94;5.8
72211312115,3,2,1,42.85,1,21425,449925,3142019,0,65,42.85,21425,9.3;;;;;;71719614189;1;1;2;35.49;6;10.647;223.587;222019;12:40;212.94;10.647;4.1
74918118133,3,1,2,94.67,4,18934,397614,3112019,0,502777777777778,378.68,18934,6.8;;;;;;72211312115;3;2;1;42.85;1;21.425;449.925;3142019;15:36;42.85;21.425;9.3
77716712495,1,1,1,68.97,3,103455,2172555,2222019,0,476388888888889,206.91,103455,8.7;;;;;;74918118133;3;1;2;94.67;4;18.934;397.614;3112019;12:04;378.68;18.934;6.8
63619813364,2,2,1,26.26,3,3939,82719,322019,0,525,78.78,3939,6.3;;;;;;77716712495;1;1;1;68.97;3;103.455;2.172.555;2222019;11:26;206.91;103.455;8.7
24615516923,2,2,1,35.79,9,161055,3382155,3102019,0,629166666666667,322.11,161055,5.1;;;;;;63619813364;2;2;1;26.26;3;3.939;82.719;322019;12:36;78.78;3.939;6.3
18118216255,3,1,1,16.37,6,4911,103131,282019,0,456944444444444,98.22,4911,7;;;;;;24615516923;2;2;1;35.79;9;161.055;3.382.155;3102019;15:06;322.11;161.055;5.1
83810211821,2,2,1,12.73,2,1273,26733,2222019,0,506944444444444,25.46,1273,5.2;;;;;;18118216255;3;1;1;16.37;6;4.911;103.131;282019;10:58;98.22;4.911;7
88714210517,3,1,1,83.14,7,29099,611079,1102019,0,438194444444444,581.98,29099,6.6;;;;;;83810211821;2;2;1;12.73;2;1.273;26.733;2222019;12:10;25.46;1.273;5.2
45711210244,3,2,1,35.22,6,10566,221886,3142019,0,575694444444444,211.32,10566,6.5;;;;;;88714210517;3;1;1;83.14;7;29.099;611.079;1102019;10:31;581.98;29.099;6.6
22613410034,3,1,2,13.78,4,2756,57876,1102019,0,465277777777778,55.12,2756,9;;;;;;45711210244;3;2;1;35.22;6;10.566;221.886;3142019;13:49;211.32;10.566;6.5
32114917382,2,2,1,88.31,1,44155,927255,2152019,0,734722222222222,88.31,44155,5.2;;;;;;22613410034;3;1;2;13.78;4;2.756;57.876;1102019;11:10;55.12;2.756;9
39712518725,2,2,1,39.62,9,17829,374409,1132019,0,745833333333333,356.58,17829,6.8;;;;;;32114917382;2;2;1;88.31;1;44.155;927.255;2152019;17:38;88.31;44.155;5.2
43116612305,1,1,2,88.25,9,397125,8339625,2152019,0,86875,794.25,397125,7.6;;;;;;39712518725;2;2;1;39.62;9;17.829;374.409;1132019;17:54;356.58;17.829;6.8
82519415922,2,1,2,25.31,2,2531,53151,322019,0,809722222222222,50.62,2531,7.2;;;;;;43116612305;1;1;2;88.25;9;397.125;8.339.625;2152019;20:51;794.25;397.125;7.6
64116217288,2,1,1,99.92,6,29976,629496,3242019,0,564583333333333,599.52,29976,7.1;;;;;;82519415922;2;1;2;25.31;2;2.531;53.151;322019;19:26;50.62;2.531;7.2
75619311854,2,2,1,83.35,2,8335,175035,222019,0,586805555555556,166.7,8335,9.5;;;;;;64116217288;2;1;1;99.92;6;29.976;629.496;3242019;13:33;599.52;29.976;7.1
24315518457,3,1,2,74.44,10,37.22,781.62,2272019,0,486111111111111,744.4,37.22,5.1;;;;;;75619311854;2;2;1;83.35;2;8.335;175.035;222019;14:05;166.7;8.335;9.5
45811018612,1,1,1,64.08,7,22428,470988,1202019,0,51875,448.56,22428,7.6;;;;;;24315518457;3;1;2;74.44;10;37.22;781.62;2272019;11:40;744.4;37.22;5.1
50116111753,3,1,2,63.15,6,18945,397845,132019,0,85,378.9,18945,9.8;;;;;;45811018612;1;1;1;64.08;7;22.428;470.988;1202019;12:27;448.56;22.428;7.6
23510618510,2,2,1,85.72,3,12858,270018,1242019,0,874305555555556,257.16,12858,5.1;;;;;;50116111753;3;1;2;63.15;6;18.945;397.845;132019;20:24;378.9;18.945;9.8
43310817822,3,1,1,78.89,7,276115,5798415,152019,0,825,552.23,276115,7.5;;;;;;23510618510;2;2;1;85.72;3;12.858;270.018;1242019;20:59;257.16;12.858;5.1
36118512571,3,1,1,89.48,5,22.37,469.77,3302019,0,429166666666667,447.4,22.37,7.4;;;;;;43310817822;3;1;1;78.89;7;276.115;5.798.415;152019;19:48;552.23;276.115;7.5
13117018179,1,2,1,92.09,3,138135,2900835,2172019,0,685416666666667,276.27,138135,4.2;;;;;;36118512571;3;1;1;89.48;5;22.37;469.77;3302019;10:18;447.4;22.37;7.4
50010212261,1,1,2,57.29,6,17187,360927,3212019,0,711111111111111,343.74,17187,5.9;;;;;;13117018179;1;2;1;92.09;3;138.135;2.900.835;2172019;16:27;276.27;138.135;4.2
72017212436,3,1,2,66.52,4,13304,279384,322019,0,759722222222222,266.08,13304,6.9;;;;;;50010212261;1;1;2;57.29;6;17.187;360.927;3212019;17:04;343.74;17.187;5.9
70218315291,1,2,1,99.82,9,44919,943299,3272019,0,446527777777778,898.38,44919,6.6;;;;;;72017212436;3;1;2;66.52;4;13.304;279.384;322019;18:14;266.08;13.304;6.9
80916919497,3,1,2,45.68,10,22.84,479.64,1192019,0,8125,456.8,22.84,5.7;;;;;;70218315291;1;2;1;99.82;9;44.919;943.299;3272019;10:43;898.38;44.919;6.6
44911616770,1,1,2,50.79,5,126975,2666475,2192019,0,620138888888889,253.95,126975,5.3;;;;;;80916919497;3;1;2;45.68;10;22.84;479.64;1192019;19:30;456.8;22.84;5.7
33312312632,1,2,1,10.08,7,3528,74088,3282019,0,843055555555556,70.56,3528,4.2;;;;;;44911616770;1;1;2;50.79;5;126.975;2.666.475;2192019;14:53;253.95;126.975;5.3
48918211237,1,1,2,93.88,7,32858,690018,152019,0,49375,657.16,32858,7.3;;;;;;33312312632;1;2;1;10.08;7;3.528;74.088;3282019;20:14;70.56;3.528;4.2
85919716048,1,2,2,84.25,2,8425,176925,3262019,0,592361111111111,168.5,8425,5.3;;;;;;48918211237;1;1;2;93.88;7;32.858;690.018;152019;11:51;657.16;32.858;7.3
67611012200,3,2,2,53.78,1,2689,56469,232019,0,842361111111111,53.78,2689,4.7;;;;;;85919716048;1;2;2;84.25;2;8.425;176.925;3262019;14:13;168.5;8.425;5.3
37318811424,2,2,1,35.81,5,89525,1880025,262019,0,780555555555556,179.05,89525,7.9;;;;;;67611012200;3;2;2;53.78;1;2.689;56.469;232019;20:13;53.78;2.689;4.7
36511614334,3,1,2,26.43,8,10572,222012,2242019,0,601388888888889,211.44,10572,8.9;;;;;;37318811424;2;2;1;35.81;5;89.525;1.880.025;262019;18:44;179.05;89.525;7.9
50312114385,2,2,1,39.91,3,59865,1257165,2212019,0,527777777777778,119.73,59865,9.3;;;;;;36511614334;3;1;2;26.43;8;10.572;222.012;2242019;14:26;211.44;10.572;8.9
30518912768,2,2,1,21.9,3,3285,68985,192019,0,779861111111111,65.7,3285,4.7;;;;;;50312114385;2;2;1;39.91;3;59.865;1.257.165;2212019;12:40;119.73;59.865;9.3
57418011489,2,2,1,62.85,4,12.57,263.97,2252019,0,556944444444444,251.4,12.57,8.7;;;;;;30518912768;2;2;1;21.9;3;3.285;68.985;192019;18:43;65.7;3.285;4.7
78410810310,2,2,2,21.04,4,4208,88368,1132019,0,581944444444444,84.16,4208,7.6;;;;;;57418011489;2;2;1;62.85;4;12.57;263.97;2252019;13:22;251.4;12.57;8.7
20014016154,3,2,1,65.91,6,19773,415233,292019,0,489583333333333,395.46,19773,5.7;;;;;;78410810310;2;2;2;21.04;4;4.208;88.368;1132019;13:58;84.16;4.208;7.6
84611010341,2,1,2,42.57,7,148995,3128895,162019,0,49375,297.99,148995,6.8;;;;;;20014016154;3;2;1;65.91;6;19.773;415.233;292019;11:45;395.46;19.773;5.7
57713417579,1,2,2,50.49,9,227205,4771305,1102019,0,719444444444444,454.41,227205,5.4;;;;;;84611010341;2;1;2;42.57;7;148.995;3.128.895;162019;11:51;297.99;148.995;6.8
43010213888,3,1,1,46.02,6,13806,289926,272019,0,663194444444444,276.12,13806,7.1;;;;;;57713417579;1;2;2;50.49;9;227.205;4.771.305;1102019;17:16;454.41;227.205;5.4
86714711948,2,1,1,15.8,10,7.9,165.9,192019,0,504861111111111,158,7.9,7.8;;;;;;43010213888;3;1;1;46.02;6;13.806;289.926;272019;15:55;276.12;13.806;7.1
38415916655,3,2,2,98.66,9,44397,932337,2192019,0,629861111111111,887.94,44397,8.4;;;;;;86714711948;2;1;1;15.8;10;7.9;165.9;192019;12:07;158;7.9;7.8
25615813609,1,2,2,91.98,1,4599,96579,3182019,0,645138888888889,91.98,4599,9.8;;;;;;38415916655;3;2;2;98.66;9;44.397;932.337;2192019;15:07;887.94;44.397;8.4
32419213863,3,2,1,20.89,2,2089,43869,252019,0,78125,41.78,2089,9.8;;;;;;25615813609;1;2;2;91.98;1;4.599;96.579;3182019;15:29;91.98;4.599;9.8
59310815916,1,1,2,15.5,1,0.775,16275,3192019,0,640972222222222,15.5,0.775,7.4;;;;;;32419213863;3;2;1;20.89;2;2.089;43.869;252019;18:45;41.78;2.089;9.8
36413412972,1,2,2,96.82,3,14523,304983,3302019,0,859027777777778,290.46,14523,6.7;;;;;;59310815916;1;1;2;15.5;1;0.775;16.275;3192019;15:23;15.5;0.775;7.4
79414213736,3,1,1,33.33,2,3333,69993,1262019,0,611805555555556,66.66,3333,6.4;;;;;;36413412972;1;2;2;96.82;3;14.523;304.983;3302019;20:37;290.46;14.523;6.7
17214218274,2,1,1,38.27,2,3827,80367,322019,0,7625,76.54,3827,5.8;;;;;;79414213736;3;1;1;33.33;2;3.333;69.993;1262019;14:41;66.66;3.333;6.4
55816015016,2,1,2,33.3,9,14985,314685,342019,0,64375,299.7,14985,7.2;;;;;;17214218274;2;1;1;38.27;2;3.827;80.367;322019;18:18;76.54;3.827;5.8
19510610432,1,2,1,81.01,3,121515,2551815,1132019,0,538194444444444,243.03,121515,9.3;;;;;;55816015016;2;1;2;33.3;9;14.985;314.685;342019;15:27;299.7;14.985;7.2
60510312706,1,1,1,15.8,3,2.37,49.77,3252019,0,751388888888889,47.4,2.37,9.5;;;;;;19510610432;1;2;1;81.01;3;121.515;2.551.815;1132019;12:55;243.03;121.515;9.3
21413012776,1,2,1,34.49,5,86225,1810725,3112019,0,822222222222222,172.45,86225,9;;;;;;60510312706;1;1;1;15.8;3;2.37;49.77;3252019;18:02;47.4;2.37;9.5
74610411077,2,2,2,84.63,10,42315,888615,112019,0,483333333333333,846.3,42315,9;;;;;;21413012776;1;2;1;34.49;5;86.225;1.810.725;3112019;19:44;172.45;86.225;9
44813418700,2,2,2,36.91,7,129185,2712885,2102019,0,577083333333333,258.37,129185,6.7;;;;;;74610411077;2;2;2;84.63;10;42.315;888.615;112019;11:36;846.3;42.315;9
45210418808,2,1,2,87.08,7,30478,640038,1262019,0,636805555555556,609.56,30478,5.5;;;;;;44813418700;2;2;2;36.91;7;129.185;2.712.885;2102019;13:51;258.37;129.185;6.7
53115614728,2,1,2,80.08,3,12012,252252,2112019,0,645138888888889,240.24,12012,5.4;;;;;;45210418808;2;1;2;87.08;7;30.478;640.038;1262019;15:17;609.56;30.478;5.5
74418219138,1,1,2,86.13,2,8613,180873,272019,0,749305555555556,172.26,8613,8.2;;;;;;53115614728;2;1;2;80.08;3;12.012;252.252;2112019;15:29;240.24;12.012;5.4
88316911285,3,2,1,49.92,2,4992,104832,362019,0,496527777777778,99.84,4992,7;;;;;;74418219138;1;1;2;86.13;2;8.613;180.873;272019;17:59;172.26;8.613;8.2
22112515073,2,1,2,74.66,4,14932,313572,342019,0,44375,298.64,14932,8.5;;;;;;88316911285;3;2;1;49.92;2;4.992;104.832;362019;11:55;99.84;4.992;7
51817116847,1,2,1,26.6,6,7.98,167.58,2262019,0,631944444444444,159.6,7.98,4.9;;;;;;22112515073;2;1;2;74.66;4;14.932;313.572;342019;10:39;298.64;14.932;8.5
15612010370,2,1,1,25.45,1,12725,267225,3102019,0,756944444444445,25.45,12725,5.1;;;;;;51817116847;1;2;1;26.6;6;7.98;167.58;2262019;15:10;159.6;7.98;4.9
15113317434,2,1,2,67.77,1,33885,711585,242019,0,863194444444444,67.77,33885,6.5;;;;;;15612010370;2;1;1;25.45;1;12.725;267.225;3102019;18:10;25.45;12.725;5.1
72814719078,2,2,2,59.59,4,11918,250278,1192019,0,531944444444444,238.36,11918,9.8;;;;;;15113317434;2;1;2;67.77;1;33.885;711.585;242019;20:43;67.77;33.885;6.5
80914611866,3,1,1,58.15,4,11.63,244.23,1232019,0,738888888888889,232.6,11.63,8.4;;;;;;72814719078;2;2;2;59.59;4;11.918;250.278;1192019;12:46;238.36;11.918;9.8
13913214183,1,2,2,97.48,9,43866,921186,3142019,0,596527777777778,877.32,43866,7.4;;;;;;80914611866;3;1;1;58.15;4;11.63;244.23;1232019;17:44;232.6;11.63;8.4
14814117930,1,1,2,99.96,7,34986,734706,1232019,0,439583333333333,699.72,34986,6.1;;;;;;13913214183;1;2;2;97.48;9;43.866;921.186;3142019;14:19;877.32;43.866;7.4
18914015216,3,1,1,96.37,7,337295,7083195,192019,0,486111111111111,674.59,337295,6;;;;;;14814117930;1;1;2;99.96;7;34.986;734.706;1232019;10:33;699.72;34.986;6.1
37413815555,3,1,1,63.71,5,159275,3344775,272019,0,8125,318.55,159275,8.5;;;;;;18914015216;3;1;1;96.37;7;337.295;7.083.195;192019;11:40;674.59;337.295;6
76414418999,2,1,2,14.76,2,1476,30996,2182019,0,6125,29.52,1476,4.3;;;;;;37413815555;3;1;1;63.71;5;159.275;3.344.775;272019;19:30;318.55;159.275;8.5
55214415977,2,2,2,62,8,24.8,520.8,132019,0,797222222222222,496,24.8,6.2;;;;;;76414418999;2;1;2;14.76;2;1.476;30.996;2182019;14:42;29.52;1.476;4.3
26716217380,2,2,2,82.34,10,41.17,864.57,3292019,0,8,823.4,41.17,4.3;;;;;;55214415977;2;2;2;62;8;24.8;520.8;132019;19:08;496;24.8;6.2
43015314718,3,2,1,75.37,8,30148,633108,1282019,0,656944444444444,602.96,30148,8.4;;;;;;26716217380;2;2;2;82.34;10;41.17;864.57;3292019;19:12;823.4;41.17;4.3
88611812897,2,1,1,56.56,5,14.14,296.94,3222019,0,795833333333333,282.8,14.14,4.5;;;;;;43015314718;3;2;1;75.37;8;30.148;633.108;1282019;15:46;602.96;30.148;8.4
60211616955,1,1,2,76.6,10,38.3,804.3,1242019,0,756944444444445,766,38.3,6;;;;;;88611812897;2;1;1;56.56;5;14.14;296.94;3222019;19:06;282.8;14.14;4.5
74517410715,2,1,2,58.03,2,5803,121863,3102019,0,865277777777778,116.06,5803,8.8;;;;;;60211616955;1;1;2;76.6;10;38.3;804.3;1242019;18:10;766;38.3;6
69010116631,1,1,1,17.49,10,8745,183645,2222019,0,774305555555555,174.9,8745,6.6;;;;;;74517410715;2;1;2;58.03;2;5.803;121.863;3102019;20:46;116.06;5.803;8.8
65214916720,2,2,2,60.95,1,30475,639975,2182019,0,486111111111111,60.95,30475,5.9;;;;;;69010116631;1;1;1;17.49;10;8.745;183.645;2222019;18:35;174.9;8.745;6.6
23316715758,3,1,1,40.35,1,20175,423675,1292019,0,573611111111111,40.35,20175,6.2;;;;;;65214916720;2;2;2;60.95;1;30.475;639.975;2182019;11:40;60.95;30.475;5.9
30319612227,3,1,2,97.38,10,48.69,1022.49,322019,0,719444444444444,973.8,48.69,4.4;;;;;;23316715758;3;1;1;40.35;1;20.175;423.675;1292019;13:46;40.35;20.175;6.2
72710211313,2,2,2,31.84,1,1592,33432,292019,0,556944444444444,31.84,1592,7.7;;;;;;30319612227;3;1;2;97.38;10;48.69;1022.49;322019;17:16;973.8;48.69;4.4
34715612442,1,1,1,65.82,1,3291,69111,2222019,0,647916666666667,65.82,3291,4.1;;;;;;72710211313;2;2;2;31.84;1;1.592;33.432;292019;13:22;31.84;1.592;7.7
84910913807,1,2,1,88.34,7,30919,649299,2182019,0,561111111111111,618.38,30919,6.6;;;;;;34715612442;1;1;1;65.82;1;3.291;69.111;2222019;15:33;65.82;3.291;4.1
,,,,,,,,,,,,;;;;;;84910913807;1;2;1;88.34;7;30.919;649.299;2182019;13:28;618.38;30.919;6.6
,,,,,,,,,,,,;;;;;;;;;;;;;;;;;;
